#1
double data(289,4)#DHW profiles created by python script: C:\Workspace\Python\CreateDHWProfile.py
0.0	1.73676897815e-06	0.0	0.0
600.0	1.73676897815e-06	0.0	0.0
1200.0	1.73676897815e-06	0.0	0.0
1800.0	1.73676897815e-06	0.0	0.0
2400.0	1.73676897815e-06	0.0	0.0
3000.0	1.73676897815e-06	0.0	0.0
3600.0	9.47328533535e-07	0.0	0.0
4200.0	9.47328533535e-07	0.0	0.0
4800.0	9.47328533535e-07	0.0	0.0
5400.0	9.47328533535e-07	0.0	0.0
6000.0	9.47328533535e-07	0.0	0.0
6600.0	9.47328533535e-07	0.0	0.0
7200.0	2.63146814871e-07	0.0	0.0
7800.0	2.63146814871e-07	0.0	0.0
8400.0	2.63146814871e-07	0.0	0.0
9000.0	2.63146814871e-07	0.0	0.0
9600.0	2.63146814871e-07	0.0	0.0
10200.0	2.63146814871e-07	0.0	0.0
10800.0	3.15776177845e-07	0.0	0.0
11400.0	3.15776177845e-07	0.0	0.0
12000.0	3.15776177845e-07	0.0	0.0
12600.0	3.15776177845e-07	0.0	0.0
13200.0	3.15776177845e-07	0.0	0.0
13800.0	3.15776177845e-07	0.0	0.0
14400.0	9.47328533535e-07	0.0	0.0
15000.0	9.47328533535e-07	0.0	0.0
15600.0	9.47328533535e-07	0.0	0.0
16200.0	9.47328533535e-07	0.0	0.0
16800.0	9.47328533535e-07	0.0	0.0
17400.0	9.47328533535e-07	0.0	0.0
18000.0	6.10500610501e-06	0.0	0.0
18600.0	6.10500610501e-06	0.0	0.0
19200.0	6.10500610501e-06	0.0	0.0
19800.0	6.10500610501e-06	0.0	0.0
20400.0	6.10500610501e-06	0.0	0.0
21000.0	6.10500610501e-06	0.0	0.0
21600.0	2.07359690118e-05	0.0	0.0
22200.0	2.07359690118e-05	0.0	0.0
22800.0	2.07359690118e-05	0.0	0.0
23400.0	2.07359690118e-05	0.0	9.05797101449e-05
24000.0	2.07359690118e-05	0.0	0.00018115942029
24600.0	2.07359690118e-05	0.0	9.05797101449e-05
25200.0	2.19464443602e-05	0.000333333333333	4.52898550725e-05
25800.0	2.19464443602e-05	0.000333333333333	0.0
26400.0	2.19464443602e-05	0.0	0.0
27000.0	2.19464443602e-05	0.0	0.0
27600.0	2.19464443602e-05	0.0	0.0
28200.0	2.19464443602e-05	0.0	0.0
28800.0	2.11570039156e-05	0.0	0.0
29400.0	2.11570039156e-05	0.0	0.0
30000.0	2.11570039156e-05	0.0	0.0
30600.0	2.11570039156e-05	0.0	0.0
31200.0	2.11570039156e-05	0.0	0.0
31800.0	2.11570039156e-05	0.0	0.0
